Truncation was not explicitly activated but `max_length` is provided a specific value, please use `truncation=True` to explicitly truncate examples to max length. Defaulting to 'longest_first' truncation strategy. If you encode pairs of sequences (GLUE-style) with the tokenizer you can select this strategy more precisely by providing a specific strategy to `truncation`.
/home/iarroyof/miniconda3/envs/pt/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2674: FutureWarning: The `pad_to_max_length` argument is deprecated and will be removed in a future version, use `padding=True` or `padding='longest'` to pad to the longest sequence in the batch, or use `padding='max_length'` to pad to a max length. In this case, you can give a specific length with `max_length` (e.g. `max_length=45`) or leave max_length to None to pad to the maximal input size of the model (e.g. 512 for Bert).
  warnings.warn(
Epoch: 0 | Train Loss: 10.192646026611328
Epoch: 0 | Train Loss: 2.8519110679626465
Epoch: 0 | Train Loss: 3.1800990104675293
Epoch: 0 | Train Loss: 1.6105270385742188
Epoch: 0 | Train Loss: 2.594017744064331
Epoch: 0 | Train Loss: 1.9037214517593384
Epoch: 0 | Train Loss: 2.076219320297241
Epoch: 0 | Train Loss: 1.8982291221618652
Epoch: 0 | Train Loss: 2.301150321960449
Epoch: 0 | Train Loss: 2.75472092628479
Epoch: 0 | Train Loss: 2.20255446434021
Epoch: 0 | Train Loss: 2.7356207370758057
Epoch: 0 | Train Loss: 2.2994987964630127
Epoch: 0 | Train Loss: 2.373901605606079
Epoch: 0 | Train Loss: 2.486974000930786
Epoch: 0 | Train Loss: 2.278992176055908
Epoch: 0 | Train Loss: 2.7242283821105957
Epoch: 0 | Train Loss: 2.1975369453430176
Epoch: 0 | Train Loss: 2.3122751712799072
Epoch: 0 | Train Loss: 2.1878039836883545
Epoch: 0 | Train Loss: 2.9455857276916504
Epoch: 0 | Train Loss: 2.9668219089508057
Epoch: 0 | Train Loss: 2.068235397338867
Epoch: 0 | Train Loss: 2.2874674797058105
Epoch: 0 | Train Loss: 2.4107255935668945
Epoch: 0 | Train Loss: 2.32084059715271
Epoch: 0 | Train Loss: 2.741182327270508
Epoch: 0 | Train Loss: 1.9949028491973877
Epoch: 0 | Train Loss: 2.262848377227783
Epoch: 0 | Train Loss: 2.2060229778289795
Epoch: 0 | Train Loss: 2.6513166427612305
Epoch: 0 | Train Loss: 2.3252110481262207
Epoch: 0 | Train Loss: 2.1441261768341064
Epoch: 0 | Train Loss: 2.2263033390045166
Epoch: 0 | Train Loss: 2.1621756553649902
Epoch: 0 | Train Loss: 1.7337039709091187
Epoch: 0 | Train Loss: 2.1993770599365234
Epoch: 0 | Train Loss: 2.0949318408966064
Epoch: 0 | Train Loss: 2.196563959121704
Epoch: 0 | Train Loss: 2.3238582611083984
Epoch: 0 | Train Loss: 2.294583797454834
Epoch: 0 | Train Loss: 2.176023483276367
Epoch: 0 | Train Loss: 2.191351890563965
Epoch: 0 | Train Loss: 1.8592724800109863
Epoch: 0 | Train Loss: 2.7366743087768555
Epoch: 0 | Train Loss: 2.7607815265655518
Epoch: 0 | Train Loss: 2.75111985206604
Epoch: 0 | Train Loss: 2.229642868041992
Epoch: 0 | Train Loss: 2.061249017715454
Epoch: 0 | Train Loss: 2.2507059574127197
Epoch: 0 | Train Loss: 2.013993740081787
Epoch: 0 | Train Loss: 1.8262485265731812
Epoch: 0 | Train Loss: 2.9141104221343994
Epoch: 0 | Train Loss: 2.6074748039245605
Epoch: 0 | Train Loss: 2.0992822647094727
Epoch: 0 | Train Loss: 2.1489083766937256
Epoch: 0 | Train Loss: 1.7839387655258179
Epoch: 0 | Train Loss: 1.6720527410507202
Epoch: 0 | Train Loss: 1.7343162298202515
Epoch: 0 | Train Loss: 2.178572177886963
Epoch: 0 | Train Loss: 1.8359624147415161
Epoch: 0 | Train Loss: 1.4924750328063965
Epoch: 0 | Train Loss: 2.760495901107788
Epoch: 0 | Train Loss: 1.820660948753357
Epoch: 0 | Train Loss: 1.992753028869629
Epoch: 0 | Train Loss: 1.811631202697754
Epoch: 0 | Train Loss: 2.058568000793457
Epoch: 0 | Train Loss: 2.60739803314209
Epoch: 0 | Train Loss: 1.5592764616012573
Epoch: 0 | Train Loss: 2.129023313522339
Epoch: 0 | Train Loss: 1.4944894313812256
Epoch: 0 | Train Loss: 1.1607179641723633
Epoch: 0 | Train Loss: 2.2065365314483643
Epoch: 0 | Train Loss: 2.2256059646606445
Epoch: 0 | Train Loss: 2.086459159851074
Epoch: 0 | Train Loss: 2.0386157035827637
Epoch: 0 | Train Loss: 1.6585150957107544
