Truncation was not explicitly activated but `max_length` is provided a specific value, please use `truncation=True` to explicitly truncate examples to max length. Defaulting to 'longest_first' truncation strategy. If you encode pairs of sequences (GLUE-style) with the tokenizer you can select this strategy more precisely by providing a specific strategy to `truncation`.
/home/iarroyof/miniconda3/envs/pt/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2674: FutureWarning: The `pad_to_max_length` argument is deprecated and will be removed in a future version, use `padding=True` or `padding='longest'` to pad to the longest sequence in the batch, or use `padding='max_length'` to pad to a max length. In this case, you can give a specific length with `max_length` (e.g. `max_length=45`) or leave max_length to None to pad to the maximal input size of the model (e.g. 512 for Bert).
  warnings.warn(
Epoch: 0 | Train Loss: 8.28269100189209
Epoch: 0 | Train Loss: 3.003662586212158
Epoch: 0 | Train Loss: 3.2372500896453857
Epoch: 0 | Train Loss: 3.087090253829956
Epoch: 0 | Train Loss: 2.7951860427856445
Epoch: 0 | Train Loss: 2.3764467239379883
Epoch: 0 | Train Loss: 2.6450302600860596
Epoch: 0 | Train Loss: 2.6947975158691406
Epoch: 0 | Train Loss: 2.461033582687378
Epoch: 0 | Train Loss: 2.5229015350341797
Epoch: 0 | Train Loss: 2.186586856842041
Epoch: 0 | Train Loss: 2.937237501144409
Epoch: 0 | Train Loss: 1.713332176208496
Epoch: 0 | Train Loss: 2.5487518310546875
Epoch: 0 | Train Loss: 2.353670835494995
Epoch: 0 | Train Loss: 2.205448627471924
Epoch: 0 | Train Loss: 2.553514003753662
Epoch: 0 | Train Loss: 2.2955806255340576
Epoch: 0 | Train Loss: 2.2475740909576416
Epoch: 0 | Train Loss: 2.509341239929199
Epoch: 0 | Train Loss: 2.388885736465454
Epoch: 0 | Train Loss: 2.119443893432617
Epoch: 0 | Train Loss: 2.3371493816375732
Epoch: 0 | Train Loss: 1.8941385746002197
Epoch: 0 | Train Loss: 2.0650739669799805
Epoch: 0 | Train Loss: 2.070312261581421
Epoch: 0 | Train Loss: 2.1660542488098145
Epoch: 0 | Train Loss: 2.4516589641571045
Epoch: 0 | Train Loss: 2.390090227127075
Epoch: 0 | Train Loss: 2.2381396293640137
Epoch: 0 | Train Loss: 2.422666311264038
Epoch: 0 | Train Loss: 1.830066204071045
Epoch: 0 | Train Loss: 2.3062362670898438
Epoch: 0 | Train Loss: 2.3210015296936035
Epoch: 0 | Train Loss: 1.760237216949463
Epoch: 0 | Train Loss: 2.1533048152923584
Epoch: 0 | Train Loss: 2.4602699279785156
Epoch: 0 | Train Loss: 2.3475046157836914
Epoch: 0 | Train Loss: 2.2957963943481445
Epoch: 0 | Train Loss: 1.7430974245071411
Epoch: 0 | Train Loss: 2.11242938041687
Epoch: 0 | Train Loss: 2.599437952041626
Epoch: 0 | Train Loss: 1.630737543106079
Epoch: 0 | Train Loss: 1.6128720045089722
Epoch: 0 | Train Loss: 2.587292194366455
Epoch: 0 | Train Loss: 2.2221059799194336
Epoch: 0 | Train Loss: 1.8293880224227905
Epoch: 0 | Train Loss: 2.533956527709961
Epoch: 0 | Train Loss: 2.1528191566467285
Epoch: 0 | Train Loss: 1.9904676675796509
Epoch: 0 | Train Loss: 1.9470590353012085
Epoch: 0 | Train Loss: 1.9191020727157593
Epoch: 0 | Train Loss: 2.593991279602051
Epoch: 0 | Train Loss: 2.0192086696624756
Epoch: 0 | Train Loss: 1.8537683486938477
Epoch: 0 | Train Loss: 2.2778072357177734
Epoch: 0 | Train Loss: 2.500361680984497
Epoch: 0 | Train Loss: 2.199979782104492
Epoch: 0 | Train Loss: 2.4912588596343994
Epoch: 0 | Train Loss: 2.1902015209198
Epoch: 0 | Train Loss: 1.9757771492004395
Epoch: 0 | Train Loss: 1.5761384963989258
Epoch: 0 | Train Loss: 2.662858486175537
Epoch: 0 | Train Loss: 2.2387967109680176
Epoch: 0 | Train Loss: 2.386077880859375
Epoch: 0 | Train Loss: 2.277555465698242
Epoch: 0 | Train Loss: 2.8074777126312256
Epoch: 0 | Train Loss: 2.8788273334503174
Epoch: 0 | Train Loss: 2.1320173740386963
Epoch: 0 | Train Loss: 2.377082347869873
Epoch: 0 | Train Loss: 2.481236457824707
Epoch: 0 | Train Loss: 1.8885107040405273
Epoch: 0 | Train Loss: 1.7876348495483398
Epoch: 0 | Train Loss: 3.005491018295288
Epoch: 0 | Train Loss: 2.871720552444458
Epoch: 0 | Train Loss: 1.7162173986434937
Epoch: 0 | Train Loss: 1.9079128503799438
Epoch: 0 | Train Loss: 2.4162895679473877
Epoch: 0 | Train Loss: 2.7577285766601562
Epoch: 0 | Train Loss: 2.240220308303833
Epoch: 0 | Train Loss: 2.1475253105163574
Epoch: 0 | Train Loss: 1.8581407070159912
Epoch: 0 | Train Loss: 3.1089279651641846
Epoch: 0 | Train Loss: 2.3679351806640625
Epoch: 0 | Train Loss: 1.7999250888824463
Epoch: 0 | Train Loss: 1.6908208131790161
Epoch: 0 | Train Loss: 2.35368275642395
Epoch: 0 | Train Loss: 2.188771963119507
Epoch: 0 | Train Loss: 2.231384515762329
Epoch: 0 | Train Loss: 2.2578179836273193
Epoch: 0 | Train Loss: 1.8424999713897705
Epoch: 0 | Train Loss: 2.0522351264953613
Epoch: 0 | Train Loss: 2.0622498989105225
Epoch: 0 | Train Loss: 2.6930789947509766
Epoch: 0 | Train Loss: 1.7171387672424316
Epoch: 0 | Train Loss: 2.2392666339874268
Epoch: 0 | Train Loss: 2.145784378051758
Epoch: 0 | Train Loss: 1.7771310806274414
Epoch: 0 | Train Loss: 1.7808806896209717
Epoch: 0 | Train Loss: 2.0929148197174072
Epoch: 0 | Train Loss: 2.1885149478912354
Epoch: 0 | Train Loss: 2.3343124389648438
Epoch: 0 | Train Loss: 2.0934343338012695
Epoch: 0 | Train Loss: 2.3794150352478027
Epoch: 0 | Train Loss: 2.155576705932617
Epoch: 0 | Train Loss: 2.3269784450531006
Epoch: 0 | Train Loss: 2.4601643085479736
Epoch: 0 | Train Loss: 2.4577748775482178
Epoch: 0 | Train Loss: 1.7889635562896729
