Truncation was not explicitly activated but `max_length` is provided a specific value, please use `truncation=True` to explicitly truncate examples to max length. Defaulting to 'longest_first' truncation strategy. If you encode pairs of sequences (GLUE-style) with the tokenizer you can select this strategy more precisely by providing a specific strategy to `truncation`.
/home/iarroyof/miniconda3/envs/pt/lib/python3.11/site-packages/transformers/tokenization_utils_base.py:2674: FutureWarning: The `pad_to_max_length` argument is deprecated and will be removed in a future version, use `padding=True` or `padding='longest'` to pad to the longest sequence in the batch, or use `padding='max_length'` to pad to a max length. In this case, you can give a specific length with `max_length` (e.g. `max_length=45`) or leave max_length to None to pad to the maximal input size of the model (e.g. 512 for Bert).
  warnings.warn(
Epoch: 0 | Train Loss: 8.987126350402832
Epoch: 0 | Train Loss: 2.4696242809295654
Epoch: 0 | Train Loss: 2.2812182903289795
Epoch: 0 | Train Loss: 1.7075762748718262
Epoch: 0 | Train Loss: 2.9214091300964355
Epoch: 0 | Train Loss: 2.721008777618408
Epoch: 0 | Train Loss: 1.7073599100112915
Epoch: 0 | Train Loss: 2.4853646755218506
Epoch: 0 | Train Loss: 2.750171422958374
Epoch: 0 | Train Loss: 2.2167813777923584
Epoch: 0 | Train Loss: 2.063817262649536
Epoch: 0 | Train Loss: 2.6125667095184326
Epoch: 0 | Train Loss: 2.3643572330474854
Epoch: 0 | Train Loss: 1.990011215209961
Epoch: 0 | Train Loss: 1.6264944076538086
Epoch: 0 | Train Loss: 2.6661744117736816
Epoch: 0 | Train Loss: 2.486137866973877
Epoch: 0 | Train Loss: 2.8971099853515625
Epoch: 0 | Train Loss: 1.740459680557251
Epoch: 0 | Train Loss: 1.5561494827270508
Epoch: 0 | Train Loss: 2.1489176750183105
Epoch: 0 | Train Loss: 2.670924663543701
Epoch: 0 | Train Loss: 2.219143867492676
Epoch: 0 | Train Loss: 2.2754204273223877
Epoch: 0 | Train Loss: 2.0613558292388916
Epoch: 0 | Train Loss: 1.486877202987671
Epoch: 0 | Train Loss: 2.2530460357666016
Epoch: 0 | Train Loss: 2.3080132007598877
Epoch: 0 | Train Loss: 2.1482858657836914
Epoch: 0 | Train Loss: 2.1346542835235596
Epoch: 0 | Train Loss: 2.155780076980591
Epoch: 0 | Train Loss: 1.784807801246643
Epoch: 0 | Train Loss: 2.3456735610961914
Epoch: 0 | Train Loss: 1.9561976194381714
Epoch: 0 | Train Loss: 1.773255705833435
Epoch: 0 | Train Loss: 2.6634860038757324
Epoch: 0 | Train Loss: 1.8616527318954468
Epoch: 0 | Train Loss: 2.9643144607543945
Epoch: 0 | Train Loss: 2.773289203643799
Epoch: 0 | Train Loss: 1.8612983226776123
Epoch: 0 | Train Loss: 2.2238237857818604
Epoch: 0 | Train Loss: 2.3135809898376465
Epoch: 0 | Train Loss: 2.263631582260132
Epoch: 0 | Train Loss: 2.0794475078582764
Epoch: 0 | Train Loss: 2.0304760932922363
Epoch: 0 | Train Loss: 2.39803147315979
Epoch: 0 | Train Loss: 2.3100996017456055
Epoch: 0 | Train Loss: 2.5053956508636475
Epoch: 0 | Train Loss: 2.4345815181732178
Epoch: 0 | Train Loss: 2.082083225250244
Epoch: 0 | Train Loss: 2.2780563831329346
Epoch: 0 | Train Loss: 2.146184206008911
Epoch: 0 | Train Loss: 1.6829818487167358
Epoch: 0 | Train Loss: 1.9341092109680176
Epoch: 0 | Train Loss: 2.0657124519348145
Epoch: 0 | Train Loss: 1.993287444114685
Epoch: 0 | Train Loss: 2.60107159614563
Epoch: 0 | Train Loss: 1.972270131111145
Epoch: 0 | Train Loss: 1.8116124868392944
Epoch: 0 | Train Loss: 1.7584666013717651
Epoch: 0 | Train Loss: 3.018275260925293
Epoch: 0 | Train Loss: 2.6783246994018555
Epoch: 0 | Train Loss: 2.237637996673584
Epoch: 0 | Train Loss: 2.6312808990478516
Epoch: 0 | Train Loss: 2.1650445461273193
Epoch: 0 | Train Loss: 2.245589256286621
Epoch: 0 | Train Loss: 2.6526875495910645
Epoch: 0 | Train Loss: 2.3429834842681885
Epoch: 0 | Train Loss: 2.252380847930908
Epoch: 0 | Train Loss: 1.55661141872406
Epoch: 0 | Train Loss: 1.7775683403015137
Epoch: 0 | Train Loss: 2.43937611579895
Epoch: 0 | Train Loss: 1.9935802221298218
Epoch: 0 | Train Loss: 2.6656482219696045
Epoch: 0 | Train Loss: 2.5277159214019775
Epoch: 0 | Train Loss: 2.854550361633301
Epoch: 0 | Train Loss: 2.386813163757324
Epoch: 0 | Train Loss: 1.9562448263168335
Epoch: 0 | Train Loss: 2.399171829223633
Epoch: 0 | Train Loss: 2.045757293701172
Epoch: 0 | Train Loss: 2.0121941566467285
Epoch: 0 | Train Loss: 1.6793612241744995
Epoch: 0 | Train Loss: 1.8044977188110352
Epoch: 0 | Train Loss: 2.780576467514038
Epoch: 0 | Train Loss: 2.724169969558716
Epoch: 0 | Train Loss: 2.084287643432617
Epoch: 0 | Train Loss: 2.2011711597442627
Epoch: 0 | Train Loss: 2.441220283508301
Epoch: 0 | Train Loss: 2.0169484615325928
Epoch: 0 | Train Loss: 2.0352275371551514
Epoch: 0 | Train Loss: 1.8656142950057983
Epoch: 0 | Train Loss: 2.4601080417633057
Epoch: 0 | Train Loss: 1.76235032081604
Epoch: 0 | Train Loss: 2.1157517433166504
Epoch: 0 | Train Loss: 1.410882592201233
Epoch: 0 | Train Loss: 1.9393420219421387
Epoch: 0 | Train Loss: 1.723143219947815
Epoch: 0 | Train Loss: 1.9149960279464722
Epoch: 0 | Train Loss: 1.9507312774658203
Epoch: 0 | Train Loss: 2.05562424659729
Epoch: 0 | Train Loss: 1.7773045301437378
Epoch: 0 | Train Loss: 2.315966844558716
Epoch: 0 | Train Loss: 2.095010995864868
Epoch: 0 | Train Loss: 1.994848608970642
Epoch: 0 | Train Loss: 1.5477250814437866
Epoch: 0 | Train Loss: 2.8637118339538574
Epoch: 0 | Train Loss: 2.129288911819458
Epoch: 0 | Train Loss: 2.514634370803833
Epoch: 0 | Train Loss: 2.1034841537475586
Epoch: 0 | Train Loss: 2.401890277862549
Epoch: 0 | Train Loss: 2.4484832286834717
Epoch: 0 | Train Loss: 2.709378957748413
Epoch: 0 | Train Loss: 2.3432273864746094
Epoch: 0 | Train Loss: 2.391132354736328
Epoch: 0 | Train Loss: 2.1883890628814697
Epoch: 0 | Train Loss: 1.938301920890808
Epoch: 0 | Train Loss: 2.3315210342407227
Epoch: 0 | Train Loss: 1.547741174697876
Epoch: 0 | Train Loss: 2.5662641525268555
Epoch: 0 | Train Loss: 1.9273319244384766
Epoch: 0 | Train Loss: 2.1162607669830322
Epoch: 0 | Train Loss: 2.367863893508911
Epoch: 0 | Train Loss: 2.6682958602905273
Epoch: 0 | Train Loss: 1.8352773189544678
Epoch: 0 | Train Loss: 1.80556321144104
Epoch: 0 | Train Loss: 2.6404500007629395
Epoch: 0 | Train Loss: 1.5238813161849976
Epoch: 0 | Train Loss: 2.3817925453186035
